"State","County","Murder.and.nonnegligent.manslaughter","Forcible.rape","Robbery","Aggravated.assault","Burglary","Larceny.theft","Motor.vehicle.theft","Arson","Year"
"Virginia","Montgomery",0,9,1,24,83,262,23,3,2013
"Virginia","Nelson",0,4,2,10,41,136,14,1,2013
"Virginia","New Kent",0,8,1,13,48,137,6,1,2013
"Virginia","Powhatan",0,5,1,13,47,175,10,0,2013
"Virginia","Prince George",0,10,9,23,73,290,11,2,2013
"Virginia","Prince William ",6,72,241,364,686,5467,315,13,2013
"Virginia","Pulaski",0,9,1,49,64,476,10,1,2013
"Virginia","Rappahannock",0,0,0,1,0,0,0,0,2013
"Virginia","Roanoke ",0,27,10,77,233,1006,33,3,2013
"Virginia","Rockingham",0,15,1,38,122,252,8,4,2013
"Virginia","Scott",0,8,6,13,74,206,15,2,2013
"Virginia","Spotsylvania",6,35,49,157,264,1810,100,2,2013
"Virginia","Stafford",4,39,28,106,173,1791,73,9,2013
"Virginia","Sussex",0,5,4,2,25,68,12,0,2013
"Virginia","Warren",0,11,5,4,61,232,24,2,2013
"Virginia","Washington",2,23,3,24,143,690,16,4,2013
"Virginia","York",1,24,11,44,152,1093,34,9,2013
"Virginia","Accomack",3,8,6,13,119,271,25,0,2013
"Virginia","Alleghany",2,3,0,7,49,97,2,3,2013
"Virginia","Bath",0,0,1,0,6,27,1,0,2013
"Virginia","Bland",0,0,0,2,23,39,1,1,2013
"Virginia","Brunswick",0,4,0,8,48,46,10,1,2013
"Virginia","Buchanan",0,11,1,30,115,276,30,6,2013
"Virginia","Carroll",2,7,1,18,90,230,20,4,2013
"Virginia","Cumberland",0,3,2,9,17,33,4,0,2013
"Virginia","Dickenson",0,4,1,15,43,101,8,2,2013
"Virginia","Essex",1,1,1,13,56,36,7,0,2013
"Virginia","Grayson",2,4,1,6,48,100,9,1,2013
"Virginia","Greensville",1,1,1,9,26,57,6,1,2013
"Virginia","Halifax",0,15,3,22,96,251,25,3,2013
"Virginia","Henry",4,13,21,133,414,854,91,3,2013
"Virginia","Highland",0,0,0,1,0,7,0,0,2013
"Virginia","King and Queen",0,5,0,10,14,44,4,0,2013
"Virginia","King George",0,9,5,15,58,298,24,0,2013
"Virginia","Lancaster",0,1,0,9,0,3,0,1,2013
"Virginia","Louisa",0,14,3,25,81,404,28,7,2013
"Virginia","Lunenburg",1,1,0,6,29,42,0,0,2013
"Virginia","Madison",1,4,3,4,18,95,4,1,2013
"Virginia","Mecklenburg",2,22,3,25,114,163,11,1,2013
"Virginia","Middlesex",2,1,1,6,20,76,3,1,2013
"Virginia","Northampton",2,3,2,2,46,73,10,0,2013
"Virginia","Northumberland",0,2,3,16,32,74,6,2,2013
"Virginia","Nottoway",0,1,1,2,13,52,5,0,2013
"Virginia","Orange",0,6,3,2,33,228,14,2,2013
"Virginia","Page",0,6,1,4,57,148,14,1,2013
"Virginia","Patrick",0,2,3,13,87,169,19,2,2013
"Virginia","Pittsylvania",0,18,4,26,194,301,21,13,2013
"Virginia","Prince Edward",2,9,1,11,39,78,9,2,2013
"Virginia","Richmond",0,0,1,5,17,36,7,1,2013
"Virginia","Rockbridge",0,2,2,10,60,190,9,1,2013
"Virginia","Russell",3,10,2,15,93,188,7,3,2013
"Virginia","Shenandoah",1,8,4,17,75,172,4,1,2013
"Virginia","Smyth",0,7,0,13,47,232,5,3,2013
"Virginia","Southampton",0,6,2,15,113,167,16,1,2013
"Virginia","Surry",2,4,1,3,36,34,1,0,2013
"Virginia","Tazewell",0,10,0,18,109,406,17,4,2013
"Virginia","Westmoreland",0,5,3,16,35,117,14,2,2013
"Virginia","Wise",0,22,6,19,110,382,36,4,2013
"Virginia","Wythe",0,4,4,17,14,111,7,1,2013
"Washington","Asotin",0,2,3,20,46,131,10,0,2013
"Washington","Benton",2,5,4,42,153,290,47,2,2013
"Washington","Chelan",0,4,3,35,147,307,32,0,2013
"Washington","Clark",1,26,39,179,910,2040,440,33,2013
"Washington","Columbia",0,1,0,2,54,156,3,0,2013
"Washington","Cowlitz",1,40,4,45,229,310,53,2,2013
"Washington","Douglas",0,2,2,11,139,243,37,0,2013
"Washington","Franklin",1,3,1,19,50,129,12,7,2013
"Washington","King",4,66,113,194,2105,2498,688,42,2013
"Washington","Kitsap",1,62,35,263,1213,2585,286,22,2013
"Washington","Pend Oreille",1,4,0,12,143,250,41,2,2013
"Washington","Pierce",10,93,182,690,3263,5523,1108,59,2013
"Washington","Skagit",3,10,17,77,595,744,89,11,2013
"Washington","Skamania",0,6,0,13,27,71,8,0,2013
"Washington","Spokane",4,28,41,94,963,2451,374,10,2013
"Washington","Stevens",2,13,3,12,218,241,46,2,2013
"Washington","Thurston",3,31,33,177,1102,1256,197,12,2013
"Washington","Walla Walla",0,5,1,6,130,230,17,3,2013
"Washington","Whatcom",0,30,12,115,417,828,85,10,2013
"Washington","Yakima",4,11,23,70,678,717,209,11,2013
"Washington","Adams",2,5,1,16,119,157,34,4,2013
"Washington","Clallam",0,12,4,50,303,523,48,1,2013
"Washington","Ferry",0,5,0,3,25,16,2,0,2013
"Washington","Garfield",0,0,0,3,7,40,4,0,2013
"Washington","Grant",1,20,11,63,434,873,155,10,2013
"Washington","Grays Harbor",0,3,2,29,242,232,52,2,2013
"Washington","Island",0,10,3,22,315,431,26,2,2013
"Washington","Jefferson",0,10,0,19,90,250,22,0,2013
"Washington","Kittitas",0,2,1,11,131,183,26,0,2013
"Washington","Klickitat",1,0,0,7,54,22,17,0,2013
"Washington","Lewis",1,10,1,47,265,315,31,4,2013
"Washington","Lincoln",0,2,0,7,48,80,9,1,2013
"Washington","Mason",1,13,7,61,550,613,110,1,2013
"Washington","Okanogan",5,4,3,22,155,223,35,2,2013
"Washington","Pacific",0,2,1,25,161,144,16,2,2013
"Washington","Wahkiakum",0,0,0,3,9,17,2,0,2013
"Washington","Whitman",0,4,2,8,22,37,4,0,2013
"West Virginia","Boone",0,0,0,10,26,48,10,1,2013
"West Virginia","Brooke",0,2,2,2,45,46,9,0,2013
"West Virginia","Fayette",0,13,7,47,140,188,18,7,2013
"West Virginia","Hampshire",0,2,0,59,50,28,2,0,2013
"West Virginia","Hancock",0,4,1,5,30,28,6,2,2013
"West Virginia","Jefferson",0,7,4,18,51,259,5,0,2013
"West Virginia","Marshall",0,3,1,34,70,81,11,0,2013
"West Virginia","Mineral",0,1,0,10,7,11,4,1,2013
"West Virginia","Monongalia",1,7,3,80,74,262,23,1,2013
"West Virginia","Ohio",0,4,1,23,81,191,9,0,2013
"West Virginia","Preston",0,3,1,38,39,66,14,1,2013
"West Virginia","Putnam",0,3,1,99,56,219,22,1,2013
"West Virginia","Wayne",0,1,3,30,67,78,3,1,2013
"West Virginia","Wirt",0,0,0,6,15,17,2,1,2013
"West Virginia","Wood",0,11,0,86,135,160,18,3,2013
"West Virginia","Braxton",0,1,0,9,18,41,2,0,2013
"West Virginia","Grant",0,0,0,3,7,6,0,0,2013
"West Virginia","Greenbrier",0,0,1,4,22,62,7,0,2013
"West Virginia","Hardy",0,1,0,8,2,4,0,0,2013
"West Virginia","Harrison",1,2,8,51,81,141,15,5,2013
"West Virginia","Jackson",0,2,0,65,21,36,1,1,2013
"West Virginia","Lewis",0,1,0,0,22,42,1,0,2013
"West Virginia","Logan",0,0,0,84,18,42,8,1,2013
"West Virginia","Marion",0,2,1,82,40,21,3,2,2013
"West Virginia","Mason",1,1,0,5,0,101,15,1,2013
"West Virginia","McDowell",3,1,2,14,40,31,9,3,2013
"West Virginia","Mingo",0,0,0,6,0,0,1,0,2013
"West Virginia","Monroe",0,0,0,5,27,50,0,0,2013
"West Virginia","Morgan",1,4,1,18,19,28,1,1,2013
"West Virginia","Nicholas",1,2,3,113,41,120,5,0,2013
"West Virginia","Pleasants",0,3,0,2,4,15,2,1,2013
"West Virginia","Randolph",1,0,0,37,19,31,2,0,2013
"West Virginia","Ritchie",1,0,0,4,10,13,0,0,2013
"West Virginia","Roane",2,1,0,15,0,55,6,0,2013
"West Virginia","Summers",0,0,0,0,0,0,0,0,2013
"West Virginia","Taylor",0,0,0,0,5,9,2,0,2013
"West Virginia","Tyler",1,2,0,8,10,33,0,1,2013
"West Virginia","Upshur",0,0,0,0,16,36,2,0,2013
"West Virginia","Wetzel",0,0,0,2,2,10,0,0,2013
"West Virginia","Wyoming",0,1,1,76,77,105,7,1,2013
"Wisconsin","Brown",0,9,11,64,190,885,26,0,2013
"Wisconsin","Calumet",0,0,0,11,37,67,6,0,2013
"Wisconsin","Chippewa",0,9,1,4,93,235,18,1,2013
"Wisconsin","Columbia",2,13,0,19,89,191,17,1,2013
"Wisconsin","Dane",2,7,9,25,197,523,36,0,2013
"Wisconsin","Douglas",0,3,3,4,172,176,20,0,2013
"Wisconsin","Eau Claire",0,2,2,9,71,141,6,0,2013
"Wisconsin","Fond du Lac",0,8,4,16,99,158,8,8,2013
"Wisconsin","Green",0,2,0,7,34,85,6,0,2013
"Wisconsin","Iowa",0,4,0,6,17,54,7,0,2013
"Wisconsin","Kenosha",0,7,2,23,127,375,31,4,2013
"Wisconsin","Kewaunee",0,2,0,3,37,53,5,0,2013
"Wisconsin","La Crosse",0,0,0,12,26,106,12,0,2013
"Wisconsin","Marathon",0,1,1,14,130,296,10,2,2013
"Wisconsin","Milwaukee",0,3,10,12,9,146,26,2,2013
"Wisconsin","Outagamie",0,5,1,17,92,207,11,2,2013
"Wisconsin","Ozaukee",0,10,1,12,49,130,12,0,2013
"Wisconsin","Pierce",0,1,0,11,64,113,4,0,2013
"Wisconsin","Racine",0,2,3,7,77,329,16,0,2013
"Wisconsin","Rock",1,9,2,30,160,172,20,2,2013
"Wisconsin","Sheboygan",0,6,4,12,50,355,19,4,2013
"Wisconsin","St Croix",1,2,1,20,97,225,22,1,2013
"Wisconsin","Washington",0,5,8,25,96,285,21,1,2013
"Wisconsin","Waukesha",0,2,9,34,125,409,24,0,2013
"Wisconsin","Winnebago",0,0,1,16,65,167,6,0,2013
"Wisconsin","Adams",1,9,2,33,169,284,18,1,2013
"Wisconsin","Ashland",0,0,0,14,16,22,3,0,2013
"Wisconsin","Barron",0,0,1,0,47,81,10,2,2013
"Wisconsin","Bayfield",2,1,1,17,74,60,3,0,2013
"Wisconsin","Buffalo",0,0,0,0,3,34,6,0,2013
"Wisconsin","Burnett",0,1,2,20,435,173,17,3,2013
"Wisconsin","Clark",2,0,1,12,71,97,16,5,2013
"Wisconsin","Dodge",0,1,1,15,82,137,12,0,2013
"Wisconsin","Door",0,2,1,6,37,94,2,1,2013
"Wisconsin","Dunn",0,8,0,20,48,97,21,1,2013
"Wisconsin","Florence",0,0,0,9,27,54,5,0,2013
"Wisconsin","Forest",0,8,0,16,32,97,4,0,2013
"Wisconsin","Grant",0,4,1,24,88,101,10,0,2013
"Wisconsin","Green Lake",0,1,0,3,19,66,7,0,2013
"Wisconsin","Iron",0,1,1,6,18,33,2,0,2013
"Wisconsin","Jackson",0,16,5,5,14,99,12,0,2013
"Wisconsin","Jefferson",0,1,3,29,73,249,13,5,2013
"Wisconsin","Juneau",0,5,2,26,87,186,9,0,2013
"Wisconsin","Lafayette",3,0,0,3,17,90,11,0,2013
"Wisconsin","Langlade",0,0,0,6,71,107,10,0,2013
"Wisconsin","Lincoln",1,1,0,9,58,65,5,1,2013
"Wisconsin","Manitowoc",0,2,0,11,56,94,10,3,2013
"Wisconsin","Marinette",1,4,2,6,185,164,13,2,2013
"Wisconsin","Marquette",0,3,1,0,38,80,6,0,2013
"Wisconsin","Menominee",0,1,0,4,16,15,2,0,2013
"Wisconsin","Monroe",0,2,0,7,41,141,12,1,2013
"Wisconsin","Oneida",0,3,0,25,57,123,6,0,2013
"Wisconsin","Pepin",0,1,0,2,15,18,3,1,2013
"Wisconsin","Polk",0,9,2,67,92,172,18,0,2013
"Wisconsin","Portage",0,3,0,18,98,119,13,1,2013
"Wisconsin","Price",0,1,0,12,13,78,6,1,2013
"Wisconsin","Richland",0,0,0,0,35,0,4,0,2013
"Wisconsin","Rusk",0,3,0,10,27,56,6,1,2013
"Wisconsin","Sauk",0,13,0,5,85,341,15,1,2013
"Wisconsin","Sawyer",1,2,0,20,61,125,16,0,2013
"Wisconsin","Shawano",0,3,0,6,116,205,21,0,2013
"Wisconsin","Taylor",0,16,0,11,30,73,11,1,2013
"Wisconsin","Trempealeau",0,2,0,5,22,61,10,0,2013
"Wisconsin","Vernon",0,0,0,16,59,88,5,0,2013
"Wisconsin","Vilas",0,4,0,6,43,98,9,0,2013
"Wisconsin","Walworth",0,1,0,4,50,163,17,1,2013
"Wisconsin","Washburn",0,2,1,8,93,167,4,0,2013
"Wisconsin","Waupaca",0,0,0,3,129,280,26,1,2013
"Wisconsin","Waushara",0,11,1,7,43,180,9,3,2013
"Wisconsin","Wood",0,0,1,3,69,103,7,0,2013
"Wyoming","Laramie",0,8,1,52,151,361,28,2,2013
"Wyoming","Natrona",1,4,0,29,32,141,18,0,2013
"Wyoming","Albany",0,0,0,6,7,45,3,0,2013
"Wyoming","Big Horn",0,4,0,0,8,14,2,0,2013
"Wyoming","Campbell",0,2,1,18,51,148,21,0,2013
"Wyoming","Carbon",0,0,0,7,6,71,1,0,2013
"Wyoming","Converse",0,5,0,4,4,45,4,0,2013
"Wyoming","Crook",0,0,0,0,8,25,3,0,2013
"Wyoming","Fremont",5,2,0,18,51,142,8,0,2013
"Wyoming","Goshen",0,0,0,12,25,40,2,0,2013
"Wyoming","Hot Springs",0,0,0,2,3,21,4,0,2013
"Wyoming","Johnson",0,0,0,1,3,30,2,0,2013
"Wyoming","Lincoln",0,4,1,3,14,70,1,1,2013
"Wyoming","Niobrara",0,0,0,0,2,3,0,1,2013
"Wyoming","Park",3,9,0,30,17,52,2,0,2013
"Wyoming","Platte",0,0,0,2,16,17,3,0,2013
"Wyoming","Sheridan",0,0,0,1,7,30,2,1,2013
"Wyoming","Sublette",0,1,0,13,13,101,5,0,2013
"Wyoming","Sweetwater",0,2,0,18,25,73,13,3,2013
"Wyoming","Uinta",0,0,0,0,3,62,3,0,2013
"Wyoming","Washakie",0,0,0,1,0,3,0,0,2013
"Wyoming","Weston",0,0,0,2,6,3,3,0,2013
"Alabama","Autauga",2,8,6,52,170,199,45,NA,2014
"Alabama","Baldwin",0,4,18,76,230,405,27,NA,2014
"Alabama","Bibb",0,1,0,3,42,34,6,NA,2014
"Alabama","Blount",0,6,1,83,311,524,88,NA,2014
"Alabama","Calhoun",0,3,1,11,200,266,5,NA,2014
"Alabama","Chilton",0,18,2,59,223,260,49,NA,2014
"Alabama","Colbert",0,16,4,38,131,264,41,NA,2014
"Alabama","Elmore",0,13,11,28,357,452,59,NA,2014
"Alabama","Etowah",0,22,3,61,239,326,50,NA,2014
"Alabama","Geneva",2,7,0,43,76,60,14,NA,2014
"Alabama","Hale",0,1,0,13,35,53,10,NA,2014
"Alabama","Henry",0,3,2,14,56,62,11,NA,2014
"Alabama","Houston",1,20,6,53,164,307,44,NA,2014
"Alabama","Lawrence",1,11,8,46,142,247,46,NA,2014
"Alabama","Limestone",0,11,2,69,188,362,35,NA,2014
"Alabama","Lowndes",2,10,3,34,114,106,21,NA,2014
"Alabama","Madison",6,55,50,231,637,1370,168,NA,2014
"Alabama","Mobile",3,26,15,95,670,1201,208,NA,2014
"Alabama","Montgomery",0,5,7,8,94,104,22,NA,2014
"Alabama","Russell",4,10,4,25,159,255,39,NA,2014
"Alabama","St. Clair",0,4,1,24,185,83,0,NA,2014
"Alabama","Tuscaloosa",3,19,20,171,366,790,128,NA,2014
"Alabama","Walker",1,12,10,80,339,580,139,NA,2014
"Alabama","Barbour",2,2,2,11,68,55,5,NA,2014
"Alabama","Bullock",0,0,3,12,65,15,4,NA,2014
"Alabama","Butler",1,7,4,32,93,113,8,NA,2014
"Alabama","Chambers",0,0,2,2,52,43,1,NA,2014
"Alabama","Cherokee",2,8,2,37,131,216,41,NA,2014
"Alabama","Clarke",0,6,4,62,48,49,16,NA,2014
"Alabama","Clay",0,1,0,16,10,17,4,NA,2014
"Alabama","Coffee",0,7,2,19,80,96,27,NA,2014
"Alabama","Coosa",0,1,0,12,74,121,6,NA,2014
"Alabama","Covington",0,4,0,18,76,115,19,NA,2014
"Alabama","Crenshaw",1,3,2,46,56,73,14,NA,2014
"Alabama","Cullman",2,34,8,40,297,646,87,NA,2014
"Alabama","Dale",1,9,0,19,55,119,16,NA,2014
"Alabama","Dallas",2,10,9,44,182,251,29,NA,2014
"Alabama","DeKalb",2,28,4,94,312,427,71,NA,2014
"Alabama","Escambia",0,0,6,18,47,78,8,NA,2014
"Alabama","Franklin",0,5,1,20,127,166,24,NA,2014
"Alabama","Greene",1,1,4,18,33,46,11,NA,2014
"Alabama","Jackson",3,20,0,58,264,274,50,NA,2014
"Alabama","Lamar",0,2,0,14,9,18,2,NA,2014
"Alabama","Macon",0,4,7,13,64,78,9,NA,2014
"Alabama","Marengo",0,3,3,27,64,102,12,NA,2014
"Alabama","Marion",1,5,2,22,66,110,12,NA,2014
"Alabama","Marshall",0,9,3,35,220,203,24,NA,2014
"Alabama","Monroe",0,0,1,33,40,85,11,NA,2014
"Alabama","Pike",0,1,1,13,38,105,12,NA,2014
"Alabama","Randolph",0,0,0,2,81,87,1,NA,2014
"Alabama","Talladega",0,1,10,63,340,492,69,NA,2014
"Alabama","Tallapoosa",0,9,0,10,71,63,12,NA,2014
"Alabama","Washington",0,2,0,20,25,52,9,NA,2014
"Alabama","Wilcox",2,0,3,47,38,62,5,NA,2014
"Alabama","Winston",0,6,0,9,35,47,4,NA,2014
"Arizona","Coconino",3,17,3,68,147,300,12,39,2014
"Arizona","Maricopa",17,80,81,936,1195,3351,476,50,2014
"Arizona","Mohave",3,46,23,91,809,1186,160,23,2014
"Arizona","Pima",12,69,161,734,1898,6697,604,64,2014
"Arizona","Pinal",7,56,16,115,530,2125,360,13,2014
"Arizona","Yuma",5,14,12,121,510,537,79,16,2014
"Arizona","Apache",0,4,0,56,112,90,3,71,2014
"Arizona","Gila",0,1,1,74,119,247,32,8,2014
"Arizona","Graham",0,0,18,100,83,77,21,4,2014
"Arizona","La Paz",1,2,2,21,149,240,35,1,2014
"Arizona","Navajo",0,4,1,64,255,207,37,1,2014
"Arizona","Santa Cruz",0,1,2,5,95,108,31,0,2014
"Arkansas","Benton",1,23,2,59,227,217,14,0,2014
"Arkansas","Cleveland",0,1,0,1,39,34,3,0,2014
"Arkansas","Craighead",0,7,1,21,89,147,8,3,2014
"Arkansas","Crawford",0,6,0,46,91,242,34,2,2014
"Arkansas","Crittenden",2,8,6,86,101,218,29,2,2014
"Arkansas","Faulkner",2,25,4,85,312,752,170,5,2014
"Arkansas","Garland",0,45,18,324,890,983,148,0,2014
"Arkansas","Grant",0,4,0,14,45,117,17,0,2014
"Arkansas","Lincoln",0,0,0,2,33,48,6,1,2014
"Arkansas","Lonoke",0,11,2,67,76,277,82,4,2014
"Arkansas","Madison",0,8,0,29,55,84,7,0,2014
"Arkansas","Miller",0,3,1,31,137,117,28,1,2014
"Arkansas","Perry",0,6,0,47,85,124,9,0,2014
"Arkansas","Poinsett",0,2,0,1,5,3,0,2,2014
"Arkansas","Pulaski",4,23,35,295,629,1204,181,9,2014
"Arkansas","Saline",0,18,8,187,194,456,77,3,2014
"Arkansas","Sebastian",0,10,1,51,64,177,12,2,2014
"Arkansas","Washington",2,11,4,146,172,264,47,4,2014
"Arkansas","Arkansas",1,0,1,5,22,90,21,0,2014
"Arkansas","Ashley",1,4,1,25,106,159,8,2,2014
"Arkansas","Baxter",0,14,2,22,174,441,36,4,2014
"Arkansas","Boone",1,21,0,28,114,220,27,7,2014
"Arkansas","Calhoun",0,0,0,2,11,18,4,1,2014
"Arkansas","Carroll",0,7,1,35,34,126,18,6,2014
"Arkansas","Chicot",0,1,0,3,62,80,0,0,2014
"Arkansas","Clark",0,2,1,7,19,65,10,0,2014
"Arkansas","Cleburne",0,9,2,28,146,235,56,7,2014
"Arkansas","Columbia",0,1,0,28,38,51,16,2,2014
"Arkansas","Conway",0,5,2,21,49,216,27,5,2014
"Arkansas","Cross",0,5,1,25,29,114,18,0,2014
"Arkansas","Dallas",0,0,0,5,12,15,3,0,2014
"Arkansas","Drew",0,11,0,41,50,79,11,4,2014
"Arkansas","Franklin",1,11,1,25,66,111,9,2,2014
"Arkansas","Fulton",1,1,1,8,0,79,11,3,2014
"Arkansas","Greene",1,1,0,16,57,99,15,0,2014
"Arkansas","Hempstead",0,14,0,42,34,196,16,6,2014
"Arkansas","Howard",0,0,0,4,45,33,0,0,2014
"Arkansas","Independence",1,42,10,123,384,829,85,16,2014
"Arkansas","Izard",0,5,0,19,77,241,11,3,2014
"Arkansas","Jackson",1,1,0,37,45,133,19,6,2014
"Arkansas","Johnson",1,11,1,27,98,65,7,3,2014
"Arkansas","Lafayette",0,0,0,7,15,40,1,0,2014
"Arkansas","Lawrence",0,1,1,9,19,35,3,0,2014
"Arkansas","Lee",0,0,1,1,3,7,0,0,2014
"Arkansas","Marion",0,5,1,36,74,163,4,3,2014
"Arkansas","Mississippi",0,3,2,23,83,265,25,1,2014
"Arkansas","Monroe",1,0,1,0,1,16,0,0,2014
"Arkansas","Montgomery",1,8,0,11,46,59,5,0,2014
"Arkansas","Nevada",0,2,0,3,18,14,1,0,2014
"Arkansas","Newton",0,6,0,11,34,25,1,0,2014
"Arkansas","Pike",1,5,0,7,19,45,4,2,2014
"Arkansas","Polk",0,9,0,26,54,115,16,2,2014
"Arkansas","Pope",1,15,0,44,138,247,29,2,2014
"Arkansas","Prairie",0,3,0,8,21,30,11,3,2014
"Arkansas","Randolph",4,5,0,24,91,136,8,3,2014
"Arkansas","Scott",1,3,1,15,45,57,2,4,2014
"Arkansas","Searcy",0,2,0,7,6,12,4,1,2014
"Arkansas","Sevier",0,2,0,7,79,130,17,1,2014
"Arkansas","St. Francis",0,0,3,16,76,217,1,2,2014
"Arkansas","Stone",0,4,0,9,57,75,8,2,2014
"Arkansas","Union",0,2,3,43,103,258,27,2,2014
"Arkansas","Van Buren",0,1,0,33,43,215,29,5,2014
"Arkansas","White",4,41,3,38,336,474,95,4,2014
"Arkansas","Woodruff",0,0,0,1,7,42,7,0,2014
"Arkansas","Yell",1,13,2,23,72,140,16,4,2014
"California","Alameda4",2,26,182,378,540,887,684,8,2014
"California","Butte",9,3,16,54,581,525,13,0,2014
"California","Contra Costa",10,37,107,258,784,1341,20,14,2014
"California","El Dorado",3,30,23,184,625,1288,56,11,2014
"California","Fresno",10,22,91,612,1108,1702,558,150,2014
"California","Imperial",1,6,9,198,247,316,21,5,2014
"California","Kern",26,109,327,1520,3127,4413,1521,199,2014
"California","Kings",5,12,11,116,160,236,31,1,2014
"California","Los Angeles",71,201,1280,3539,3949,7992,3461,198,2014
"California","Madera",3,22,18,340,504,621,37,7,2014
"California","Marin",2,5,19,65,201,404,12,1,2014
"California","Merced",15,9,32,409,490,1003,43,12,2014
"California","Monterey",7,38,32,179,439,872,30,9,2014
"California","Napa",3,7,2,30,121,147,4,3,2014
"California","Orange",5,27,23,197,248,789,124,8,2014
"California","Placer",0,26,26,237,514,1049,37,8,2014
"California","Riverside",17,56,144,532,1972,3705,1041,22,2014
"California","Sacramento",44,181,916,1837,3820,7314,149,63,2014
"California","San Benito",1,4,5,50,81,126,14,1,2014
"California","San Bernardino",18,65,154,735,1778,2311,1117,70,2014
"California","San Diego",13,78,194,1030,1335,2674,717,34,2014
"California","San Joaquin",10,16,147,525,1254,2410,138,30,2014
"California","San Luis Obispo",2,10,12,241,521,696,9,3,2014
"California","San Mateo",1,38,65,160,491,1653,283,6,2014
"California","Santa Barbara",11,41,32,218,487,1047,5,13,2014
"California","Santa Clara",1,31,20,203,282,801,191,5,2014
"California","Santa Cruz",0,20,29,237,657,1035,9,15,2014
"California","Shasta",3,49,18,499,429,387,35,29,2014
"California","Solano",0,1,16,85,192,168,30,9,2014
"California","Sonoma",2,41,42,528,525,829,11,11,2014
"California","Stanislaus",12,14,103,236,835,1200,53,15,2014
"California","Sutter",0,3,13,77,217,385,28,7,2014
"California","Tulare",12,22,74,338,747,1191,0,0,2014
"California","Ventura",2,25,7,85,256,563,61,8,2014
"California","Yolo",0,8,1,65,89,186,14,8,2014
"California","Yuba",1,17,40,147,425,861,12,14,2014
"California","Alpine",0,1,0,3,10,14,0,0,2014
"California","Amador",1,3,6,45,134,246,3,3,2014
"California","Calaveras",0,12,9,85,275,555,3,0,2014
"California","Colusa",0,1,0,24,59,104,0,2,2014
"California","Del Norte",1,23,9,69,207,142,1,4,2014
"California","Glenn",0,21,5,55,88,113,2,2,2014
"California","Humboldt",6,14,34,148,406,447,19,11,2014
"California","Inyo",0,11,3,65,61,94,1,2,2014
"California","Lake",4,21,9,159,307,352,6,13,2014
"California","Lassen",1,2,3,27,79,105,0,2,2014
"California","Mariposa",0,6,3,62,81,186,0,0,2014
"California","Mendocino",5,14,25,266,235,293,4,12,2014
"California","Modoc",0,0,0,20,30,42,1,0,2014
"California","Mono",0,1,1,6,22,45,2,0,2014
"California","Nevada",3,3,6,133,296,278,11,2,2014
"California","Plumas",1,7,0,82,113,165,1,1,2014
"California","Sierra",0,0,0,11,12,16,1,0,2014
"California","Siskiyou",1,2,2,26,72,92,5,1,2014
"California","Tehama",5,3,11,137,120,101,1,0,2014
"California","Trinity",3,3,6,22,56,93,0,2,2014
"California","Tuolumne",0,27,6,96,290,352,5,6,2014
"Colorado","Adams",6,80,58,318,442,1401,476,37,2014
"Colorado","Arapahoe",1,40,21,153,345,796,151,12,2014
"Colorado","Clear Creek",0,5,0,23,20,50,7,0,2014
"Colorado","Douglas",1,62,6,82,301,1034,105,8,2014
"Colorado","Elbert",0,0,0,0,0,2,0,0,2014
"Colorado","El Paso",3,71,24,340,610,1406,186,31,2014
"Colorado","Gilpin",0,0,0,10,14,36,9,0,2014
"Colorado","Jefferson",4,47,15,101,366,1656,139,14,2014
"Colorado","Larimer",2,26,2,79,223,536,79,13,2014
"Colorado","Mesa",2,42,13,146,222,757,104,19,2014
"Colorado","Park",0,2,0,16,21,24,3,0,2014
"Colorado","Pueblo",0,4,6,41,243,896,92,2,2014
"Colorado","Teller",0,7,1,26,24,36,4,3,2014
"Colorado","Weld",2,19,6,127,218,489,58,7,2014
"Colorado","Alamosa",0,0,0,0,3,36,0,1,2014
"Colorado","Baca",0,1,0,0,1,1,3,0,2014
"Colorado","Bent",0,1,1,6,26,37,6,0,2014
"Colorado","Chaffee",0,2,0,2,18,35,10,0,2014
"Colorado","Cheyenne",0,0,0,2,0,0,0,0,2014
"Colorado","Conejos",0,1,0,0,5,8,0,0,2014
"Colorado","Costilla",0,0,0,8,8,7,3,0,2014
"Colorado","Crowley",0,0,0,3,4,0,0,0,2014
"Colorado","Custer",0,0,0,4,6,25,4,0,2014
"Colorado","Delta",0,4,0,0,24,77,10,0,2014
"Colorado","Dolores",0,1,0,1,14,2,2,0,2014
"Colorado","Eagle",3,8,2,32,52,233,15,4,2014
"Colorado","Fremont",1,6,1,34,49,117,20,2,2014
"Colorado","Garfield",1,16,0,10,47,126,12,4,2014
"Colorado","Grand",0,4,0,4,8,37,1,0,2014
"Colorado","Gunnison",0,0,0,1,2,17,0,3,2014
"Colorado","Hinsdale",0,0,0,0,1,3,0,0,2014
"Colorado","Huerfano",0,2,0,6,1,11,4,0,2014
"Colorado","Jackson",0,0,0,0,0,2,0,0,2014
"Colorado","Kit Carson",0,1,0,3,10,24,6,0,2014
"Colorado","Lake",0,2,1,2,11,30,8,0,2014
"Colorado","La Plata",0,18,0,19,59,109,15,1,2014
"Colorado","Las Animas",0,0,0,1,0,0,1,1,2014
"Colorado","Lincoln",0,0,0,4,2,7,3,0,2014
"Colorado","Logan",0,1,0,10,22,64,3,1,2014
